Child_ID,SoC_variant,theta,p_gen,true_prior,run_number,seed,attempts,unique_key_box_pairs,revisit_attempts,revisit_rate,attempts_before_abandoning_color_matching,color_matching_abandoned,boxes_opened,solved,final_theta,trajectory_file
D010,SoC-Gen,"(19, 1)",0.4,0.02,1,6339025750228119112,28,26,2,0.07407407407407407,1,True,5,True,0.9552845528455284,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_001.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,2,2169094437175132602,22,22,0,0.0,1,True,5,True,0.9467472970046259,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_002.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,3,3766687019783733380,20,20,0,0.0,1,True,5,True,0.9536152796725784,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_003.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,4,2091783028487657139,17,17,0,0.0,3,True,5,True,0.958904109589041,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_004.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,5,9136730232393060869,22,22,0,0.0,2,True,5,True,0.9573160280035292,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_005.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,6,955345081034876137,20,20,0,0.0,0,True,5,True,0.950394515933509,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_006.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,7,170877904015060715,16,16,0,0.0,1,True,5,True,0.9574175824175823,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_007.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,8,5973177085282480166,9,9,0,0.0,1,True,5,True,0.9574778865119378,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_008.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,9,1464746002317026757,16,16,0,0.0,1,True,5,True,0.9536784741144414,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_009.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,10,5303471943555583373,19,19,0,0.0,1,True,5,True,0.9587345254470426,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_010.json
D010,SoC-Gen,"(19, 1)",0.4,0.02,11,7749988577587240068,21,21,0,0.0,2,True,5,True,0.9484878138350615,SoC-Gen\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02\D010__SoC-Gen__theta_19_1__pgen_0.4__prior_0.02__run_011.json
